customerInput;category
chodzi mi o faktury przed chwilą była rozmowa i się rozerwało;płatności
chodzi mi o faktury przelewu;płatności
chodzi mi o faktury w sprawie opłat;płatności
chodzi mi o faktury za internet;płatności
chodzi mi o faktury za miesiąc luty;płatności
chodzi mi o faktury za telefon;płatności
chodzi mi o faktury ze stycznia;płatności
chodzi mi o faktury że nie przysłaliście mi fakturę za opłatami za miesiąc;płatności
chodzi mi o faktury żeby mi nie przysyłali już faktur bo by zapłacił przez internet;płatności
chodzi mi o faktury żeby przychodziły faktury papierowe co 6 miesięcy;płatności
chodzi mi o faktury żeby wysłać mi faktury bo nie mam już faktury do opłacenia za weź ty;płatności
chodzi mi o fakturze bo nie mogę zrobić opłaty;płatności
chodzi mi o finanse o rozliczenie za fakturę;płatności
chodzi mi o formę płatności;saldo
chodzi mi o gdzie mogę zwrócić dekoder;dtv
chodzi mi o hasło do internetu;internet stacjonarny
chodzi mi o hasło do routera;internet stacjonarny
chodzi mi o hasło do wifi;internet stacjonarny
chodzi mi o hb;hbo
chodzi mi o hbo go;hbo
chodzi mi o instalację dekoderów mnie;dtv
chodzi mi o internet domowy bp router modem nie wiem co przestało działać;internet stacjonarny
chodzi mi o internet domowy plus telewizja;internet stacjonarny
chodzi mi o internet kablowy i dzieci;internet stacjonarny
chodzi mi o internet o internet stacjonarny na przewodzie;internet stacjonarny
chodzi mi o internet stacjonarny;internet stacjonarny
chodzi mi o internet stacjonarny bo od wczoraj nie mamy;internet stacjonarny
chodzi mi o internet stacjonarny nie mogę wysłać żadnych danych bo za mało prędkość wysyłania;internet stacjonarny
chodzi mi o internet stacjonarny razem z telewizją;internet stacjonarny
chodzi mi o internet stacjonarny źle działa;internet stacjonarny
chodzi mi o internet wifi dlaczego nie mam połączenia z telewizją;internet stacjonarny
chodzi mi o ja mam dekoder i chciałem z dekoderem zrezygnować aby założyć sobie kartę;dtv
chodzi mi o jaki jest numer kanału na który można oglądać burzyli bundesligę;dtv
chodzi mi o kablówkę router;internet stacjonarny
chodzi mi o kablówkę telewizję;dtv
chodzi mi o kanał niedostępny i chciałabym go uruchomić polsat cafe;polsat
chodzi mi o kartę do dekodera z nie działa;dtv
chodzi mi o kartę do telefonu komórkowego;telefon mobilny
chodzi mi o kiedy zostanie włączony numer do telefon komórkowy;telefon mobiny
chodzi mi o kod do internetu stacjonarnego;internet stacjonarny
chodzi mi o kod do wifi;internet stacjonarny
chodzi mi o konsultację z osobą która zajmuje się awariami systemu czy chodzi o telewizor;dtv
chodzi mi o kontakt w sprawie niezapłaconej faktury;płatności
chodzi mi o konto numer konta wpłatę vectry;saldo
chodzi mi o konto rozrachunkową saldo;saldo
chodzi mi o korektę faktury;płatności
chodzi mi o książeczkę opłat na ten rok czy to przyjdzie pocztą czy ja muszę tam jechać gdzieś nie wiem;płatności
chodzi mi o książeczkę opłat za telewizję;płatności
chodzi mi o kutno pilota do telewizora o kupno pilota;dtv
chodzi mi o kwestie rachunku;saldo
chodzi mi o kwotę faktury za styczeń;płatności
chodzi mi o kwotę na fakturze;płatności
chodzi mi o kwotę zadłużenia na koncie;windykacja
chodzi mi o likwidację hb hb o;hbo
chodzi mi o listowne płacenie za rachunki w vectrze;saldo
chodzi mi o logowanie do strefy klienta;umowa
chodzi mi o mail który dostałam z windykacji i się z tym nie zgadzam z kim mogę rozmawiać;windykacja
chodzi mi o miejscowości czemu nie ma programów;dtv
chodzi mi o mnie nie mam rachunków do płatności dalej wilczyn;saldo
chodzi mi o moduł ci plus;dtv
chodzi mi o możliwość skorzystania z aplikacji hbo go;hbo
chodzi mi o mój dekoder;dtv
chodzi mi o multimedia żeby mi ktoś pomógł bo mi telewizor napisał błąd modem dotrzeć nawiązał połączenia i nie mogę nic oglądać;dtv
chodzi mi o na jaki rachunek trzeba zapłacić abonament;saldo
chodzi mi o nadawanie nowej nowej telewizji;dtv
chodzi mi o nadpłaty o niedopłatę przepraszam;saldo
chodzi mi o naliczenie płatności;saldo
chodzi mi o naprawę bo nie mamy komórki telewizji nic nie działa nie wiem czy po wichurze czy jak proszę mi wytłumaczyć;telefon mobilny
chodzi mi o naprawę pilota do dekodera do telewizora jestem klientem multimediów;dtv
chodzi mi o naprawę telewizor awaria ona mówi nie słyszy ja coś mówię;dtv
chodzi mi o naprawę telewizora;dtv
chodzi mi o nastawianie ponieważ mam nowy telewizor to jest telewizor nie nie;dtv
chodzi mi o nawrót o po prostu żeby telewizor odpowiednio;dtv
chodzi mi o nie dostałam bruczków na opłaty vectry telewizji;saldo
chodzi mi o nie mam połączenia z telewizorem nie potrafię po prostu oglądać telewizji brak połączenia mi pisze bez przerwy;dtv
chodzi mi o nie mam programu telewizyjnego dekoder z dekoderem coś tam jest nie wiem;dtv
chodzi mi o nie odbieram pakietu na którą mam umowy przez dekoder;dtv
chodzi mi o nie zapłaconą fakturę halo;płatności
chodzi mi o niewłaściwe działanie dekoderów 1 w ogóle by zasilać wysiadł i nie można się w ogóle i 1 nie działa;dtv
chodzi mi o niewłaściwie wystawiony rachunek;saldo
chodzi mi o niewłaściwy rachunek;saldo
chodzi mi o nowy nową telewizję;dtv
chodzi mi o nowy rachunek;saldo
chodzi mi o nowy rachunki 2 nowy rok żeby zapłacić vectrę;saldo
chodzi mi o numer czy jest możliwość odzyskania numeru wifi;internet stacjonarny
chodzi mi o numer faktury i kwoty jaką mam do zapłacenia za obecne miesiąc;płatności
chodzi mi o numer hasła do internetu;internet stacjonarny
chodzi mi o numer konta na jaki mam wpłacić za wasze usługi;saldo
chodzi mi o numer konta na który będę mogła przelewać opłaty;saldo
chodzi mi o numer konta na który opłaca się telewizję;saldo
chodzi mi o numer rachunku o rachunkach;saldo
chodzi mi o o książeczka opłat papierową;płatności
chodzi mi o o pilota do dekodera o zakup pilota do dekodera waszej vectry;dtv
chodzi mi o o ten o telewizor nieczynny nie wiem co się stało brak syna sygnału pisze;dtv
chodzi mi o o wniosek o zwrot nadpłaty;saldo
chodzi mi o od blankiety do zapłaty kiedy będą dostarczone do mieszkania;płatności
chodzi mi o odbieranie programów telewizji w ogóle nie mam żadnego programu żadnych kanałów nic kompletnie nie odbiera nie wiem co się dzieje;dtv
chodzi mi o odbiór programów w telewizji;dtv
chodzi mi o odblokowanie hasła do vestfrostowi;saldo
chodzi mi o odblokowanie kanałów;saldo
chodzi mi o oddanie dekodera i rozwiązanie umowy zmieniłem mieszkali;zwrot sprzętu
chodzi mi o odłączenie jednego kanału;dtv
chodzi mi o odnośnie rachunku;saldo
chodzi mi o odstąpienie od umowy o świadczenie usługi internetu;odstąpienie
chodzi mi o ofertę telefonu komórkowego;telefon mobilny
chodzi mi o około o wysokość rachunku i ewentualnie zrezygnowanie z usług;saldo
chodzi mi o opłatę za używanie telewizora;dtv
chodzi mi o opłaty;saldo
chodzi mi o opłaty dlaczego mam podwójną w styczniu i chciałabym to wyjaśnić;saldo
chodzi mi o opłaty faktury;saldo
chodzi mi o opłaty która przyszła do mnie do białegostoku;saldo
chodzi mi o opłaty o abonament o kwoty abonamentu;saldo
chodzi mi o opłaty o rachunek;saldo
chodzi mi o opłaty rachunek;saldo
chodzi mi o opłaty rachunki;saldo
chodzi mi o opłaty wysokość opłaty na bieżący rok za telewizję;saldo
chodzi mi o opłaty z bluemedia nie mogę nie mogę przesłać;saldo
chodzi mi o opłaty za;saldo
chodzi mi o opłaty za faktury;saldo
chodzi mi o opłaty za które ile będzie kosztować od nowego roku abonament;saldo
chodzi mi o opłaty za które styczeń nazwisko henryk szarek;saldo
chodzi mi o opłaty za miesiąc grudzień;saldo
chodzi mi o opłaty za telewizję;saldo
chodzi mi o opłaty za telewizję vectry;saldo
chodzi mi o ostatnią fakturę;płatności
chodzi mi o ostatnią moją fakturę o kwotę na tej fakturze;płatności
chodzi mi o otrzymanie faktury;płatności
chodzi mi o papierowe rachunki;saldo
chodzi mi o pilota do dakowy od dekodera;dtv
chodzi mi o pilota do dekodera czy można;dtv
chodzi mi o płatności;saldo
chodzi mi o płatności bo nie mogę otworzyć maila i chciałem się dowiedzieć ile za ten miesiąc mam płacić;saldo
chodzi mi o płatności do księgowych chciałam;saldo
chodzi mi o płatności faktur;saldo
chodzi mi o płatności faktury za vectry inną miałam umowę a teraz inne rachunki płacę;saldo
chodzi mi o płatności ile w tej chwili mam zapłacić za miesiąc styczeń;saldo
chodzi mi o płatności rachunki;saldo
chodzi mi o płatności zaległą na nazwisko bogdan męce juliusza słowackiego 39 a mieszkanie 3;saldo
chodzi mi o płatność;saldo
chodzi mi o płatność internetu;saldo
chodzi mi o płatność o numerach;saldo
chodzi mi o płatność rachunku;saldo
chodzi mi o płatność za rachunek;saldo
chodzi mi o podłączenie anteny do telewizora bo przeniosłam się mieszkam gdzie indziej teraz na innej ulicy w staszowie;dtv
chodzi mi o podłączenie dekodera do kabli do telewizora;dtv
chodzi mi o podłączenie dekodera telewizji;dtv
chodzi mi o podłączenie telewizji telewizji;dtv
chodzi mi o polecenie zapłaty;polecenie zapłaty
chodzi mi o połączenia do działu płatności;saldo
chodzi mi o połączenia telewizora coś mi nie pasuje dekoder;dtv
chodzi mi o problemy techniczne czy jest u państwa jakaś awaria czy u mnie dekoder nie wiem jak to sprawdzić;dtv
chodzi mi o problemy z reakcją z odbiorem telewizji;dtv
chodzi mi o programy bo nie mam wszystkich programów;dtv
chodzi mi o programy w telewizji;dtv
chodzi mi o programy w telewizji cały czas jest bezpraw;dtv
chodzi mi o proszę pana o rachunek;saldo
chodzi mi o proszę panią o odpłatność opłacenie rachunku;saldo
chodzi mi o przeniesienie;przeniesienie usług
chodzi mi o przeniesienie abonamentu na inny dany adres;przeniesienie usług
chodzi mi o przeniesienie internetu z jednego miejsca w drugie z jednej ulicy na drugą;przeniesienie usług
chodzi mi o przeniesienie numeru;przeniesienie usług
chodzi mi o przeniesienie numeru to przeniesienie ma nastąpić piętnastego lutego;przeniesienie usług
chodzi mi o przeniesienie numeru z państwa sieci;przeniesienie usług
chodzi mi o przeniesienie pod inny adres usługi tutaj którą u państwa mam już od kilku lat;przeniesienie usług
chodzi mi o przeniesienie umowy o przeniesienie sygnału że tak powiem;przeniesienie usług
chodzi mi o przeniesienie umowy z mojego zmarłego taty na mamę która tam mieszka nadal korzysta;przeniesienie usług
chodzi mi o przeniesienie usług;przeniesienie usług
chodzi mi o przeniesienie usług numer telefonu w sieci plus do państwa;przeniesienie usług
chodzi mi o przeniesienie usługi;przeniesienie usług
chodzi mi o przepisanie umowy;cesja
chodzi mi o przepisanie umowy o przeniesienie usług na nowego nabywcę;cesja
chodzi mi o przerwanie nadawania telewizję leszcze;dtv
chodzi mi o przesłanie faktury do domu;płatności
chodzi mi o przesłanie faktury na usługę waszą;płatności
chodzi mi o przesłanie faktury vat;płatności
chodzi mi o przesłanie książeczki opłat;płatności
chodzi mi o przesłanie rachunku za miesiąc styczeń;saldo
chodzi mi o przysłanie blankietów rachunki;saldo
chodzi mi o przysłanie czeków na zapłacenie telewizora opłaty abonamentowej;dtv
chodzi mi o przysłanie druków do opłaty telewizji czerwca;saldo
chodzi mi o przysłanie faktur na nowy rok na opłaty;saldo
chodzi mi o przysłanie faktury do zapłaty;płatności
chodzi mi o rachunek;saldo
chodzi mi o rachunek 4 dni spóźniłam się z opłatą;saldo
chodzi mi o rachunek bieżący;saldo
chodzi mi o rachunek bo potrzebuję książeczkę żeby zapłacić a dalsze opłaty od stycznia grudzień był zapłacony;saldo
chodzi mi o rachunek bo tam się numer konta zmienili właśnie nie wiem co z tym zrobić;saldo
chodzi mi o rachunek bo trochę za dużo mi przyszedł za rachunek;saldo
chodzi mi o rachunek chciałam przełożyć na drugi miesiąc 10 że jest możliwe;saldo
chodzi mi o rachunek chciałam to wszystkie informacje zasięgnąć;saldo
chodzi mi o rachunek chciałbym wyjaśnić pewną sprawę;saldo
chodzi mi o rachunek chodzi mi o panią lucynę wieliczką niepełnosprawną 3 kiedy ostatniej opłacone rachunek miała;saldo
chodzi mi o rachunek czy dotarło czy dotarła wpłata;saldo
chodzi mi o rachunek dlaczego jest większy o 5 złotych od zeszłego roku;saldo
chodzi mi o rachunek do zapłacenia;saldo
chodzi mi o rachunek do zapłaty;saldo
chodzi mi o rachunek dopiero gdzieś mi rozmawiali chodzi nie skąpiec 180 zobaczyć po 72 rachunku czyli ja mam umowę podpisaną na 118;saldo
chodzi mi o rachunek dzień dobry dobry wieczór;saldo
chodzi mi o rachunek faktury;saldo
chodzi mi o rachunek faktury vat ostatnią i nie tylko;saldo
chodzi mi o rachunek frydla płatność;saldo
chodzi mi o rachunek ile mam do zapłacenia;saldo
chodzi mi o rachunek jest zapłacony o internet;saldo
chodzi mi o rachunek który nie dostałam za miesiąc grudzień proszę o kontakt;saldo
chodzi mi o rachunek który nie otrzymałem;saldo
chodzi mi o rachunek który nie został przysłany żabek trezor miesiąc grudzień za opłaty;saldo
chodzi mi o rachunek macie umowę o umowę mi chodzi dostałam umowę i chciałabym wiedzieć czy coś do was muszę odesłać czy to jest tylko dla mnie;saldo
chodzi mi o rachunek na styczeń;saldo
chodzi mi o rachunek nie dostaliśmy po prostu wezwania dopłacać bo zawsze otrzymujemy;saldo
chodzi mi o rachunek nie dostałam jeszcze blankietu;saldo
chodzi mi o rachunek nie dostałam jeszcze rachunku za usługi vectry;saldo
chodzi mi o rachunek no nie no nie mam niewyjaśnione tutaj trochę mam wątpliwości co do kwoty;saldo
chodzi mi o rachunek o fakturę;saldo
chodzi mi o rachunek o faktury którą mam do zapłacenia;saldo
chodzi mi o rachunek opłaty;saldo
chodzi mi o rachunek osadnicy;saldo
chodzi mi o rachunek pani oleńskie haliny;saldo
chodzi mi o rachunek pisemku który otrzymałem w dniu dzisiejszym dotyczy wzór umowy usług numer st de;saldo
chodzi mi o rachunek proszę pani żeby miało 3 może było mógł zapłacić bo jest nie mam;saldo
chodzi mi o rachunek proszę payu dlatego że nie przyszły mi do płacenia brakuje mi duże;saldo
chodzi mi o rachunek skończyły mi się blankiety;saldo
chodzi mi o rachunek w sprawie rachunku;saldo
chodzi mi o rachunek wezwanie do zapłaty i nie nie wiem o co tu chodzi;saldo
chodzi mi o rachunek z grudnia czy był uregulowany czy moje chyba troszeczkę później płaciłam;saldo
chodzi mi o rachunek z grudnia ubiegłego roku i o przedłużenie umowy;saldo
chodzi mi o rachunek z umowy za miesiąc grudzień;saldo
chodzi mi o rachunek za;saldo
chodzi mi o rachunek za miesiąc styczeń dwudziesty drugi raz rachunek za telewizję;saldo
chodzi mi o rachunek za miesiąc styczeń nie otrzymałam do dzisiaj rachunków z vectry;saldo
chodzi mi o rachunek za styczeń;saldo
chodzi mi o rachunek za styczeń dwa tysiące dwudziesty drugi rok;saldo
chodzi mi o rachunek za telewizję;saldo
chodzi mi o rachunek za ten rok ewentualnie czy trzeba umowę przedłużać czy nie;saldo
chodzi mi o rachunek za usługę vectra;saldo
chodzi mi o rachunek za używalność vectry od miesiąca stycznia tego roku jestem;saldo
chodzi mi o rachunek za zakończenie umowy;saldo
chodzi mi o rachunek zapłacenie rachunku;saldo
chodzi mi o rachunek zrobiłem opłaty na poprzedniej konto dziesiątego stycznia a teraz dwudziestego otrzymałem nowe rachunki z nowe konto;saldo
chodzi mi o rachunki;saldo
chodzi mi o rachunki do opłat które nie przychodzą już od grudnia tamtego roku;saldo
chodzi mi o rachunki do zapłaty do vectry bo nie mamy;saldo
chodzi mi o rachunki i opłaty miesięczne abonamentowe jeszcze nie doszły w tym roku za styczeń;saldo
