﻿customerInput;category
chodzi tidal;tidal
chodzi chodzi płatności;saldo
chodzi mamy podłączoną telewizję chcemy korzystać laptopie;dtv
chodzi proszę chciałem przypisać telewizja bystre żonę;dtv
chodzi dekoder zawiesza czas wiem wymienić dekoder nowszy;dtv
chodzi dostałam fakturę zrezygnowałam usługi;płatności
chodzi dostałam rachunki zapłaty zapłacone tamtego;saldo
chodzi dostałam numer faktury;płatności
chodzi dostałam nowy dekoder zawodzi przekłada;dtv
chodzi telewizor odcinków płacić;dtv
chodzi programu;dtv
chodzi awaria telewizora chodzi;dtv
chodzi internet sygnału telewizor odbiera dekoderem;dtv
chodzi ekranie telewizyjnym komunikat sygnału;dtv
chodzi troszeczkę zawyżony rachunek;saldo
chodzi zapłacony rachunek zablokowaną;saldo
chodzi telewizja działa pomógł;dtv
chodzi miałam zablokowane usługi miałam zaległy rachunek tydzień;saldo
chodzi rachunki skończyły przyszły nowe;saldo
chodzi ekranie telewizora wyświetla błąd sprawdzałam podłączenie dekodera dalszym ciągu błąd występuje;dtv
chodzi urządzeniach mobilnych działa telewizja online;tv online
chodzi chodzi ogóle telewizja;dtv
chodzi dostaliśmy rachunku;saldo
chodzi dostałam rachunkiem zapłaty;płatności
chodzi dostałem odcinków wpłaty rachunek;saldo
chodzi dostałem żadnego druku opłaty abonament;saldo
chodzi prostu programu wciąż kabla kablówki telewizorze programy telewizji naziemnej;dtv
chodzi programów zniknęły programy programy miałem;dtv
chodzi stacji radiowych dekoderze;dtv
chodzi ogóle telewizji programów sygnału;dtv
chodzi internetu stacjonarnego przestał działać;internet stacjonarny
chodzi programów kiedyś miałem;dtv
chodzi programów niedzieli znikły programy burzach wiatr;dtv
chodzi rachunku pory wiem zapłaty wiem;saldo
chodzi telewizji dzieje;dtv
chodzi telewizji tvn;dtv
chodzi telewizji ogóle miał;dtv
chodzi mamy wczoraj telewizji ogóle;dtv
chodzi mamy ogóle obrazu telewizji przedwczorajsze;dtv
chodzi mogę oglądać hbo telewizorze;hbo
chodzi mogę oglądać telewizji internet telefon telewizja działa;dtv
chodzi odbiera telewizja kablowa multimedia;dtv
chodzi odbiera telewizor;dtv
chodzi wiem zapłacić tydzień;saldo
chodzi telewizja odbiera potrzeba zakłócenia dekoder wiem;dtv
chodzi piątku dostępu pewnych kanałów;dtv
chodzi poniedziałku mamy kanałów telewizji;dtv
chodzi program telewizji program drugi sygnału;dtv
chodzi przedwczoraj miałam zainstalowany nowy dekoder włączam telewizor muszę klikać czekać razu;dtv
chodzi przestał działać dekoder;dtv
chodzi przyszedł rachunek podwójnie płacić córka zrobię przelew;saldo
chodzi skończy blankiety płacenia wrócę płaciłem patera przychodzi;płatności
chodzi telefon stacjonarny łączy prostu;telefon stacjonarny
chodzi telewizor całe popołudnie prostu telewizor gra;dtv
chodzi telewizor śnieży odbiera;dtv
chodzi telewizor przestał grać rachunek;dtv
chodzi telewizor przestał ogóle odbierać ogóle sygnału czarty tło;dtv
chodzi telewizor telewizorze obrazu ogóle;dtv
chodzi uciekły programy telewizji;dtv
chodzi ing głosu peselu obrocie nieruchomo wczoraj wieczora;dtv
chodzi ogóle internetu telewizji telefon stacjonarny działa;internet stacjonarny
chodzi ogóle telewizor stało;dtv
chodzi zawarłem umowę zmianę numeru telefonu komórkowego upłynął tydzień czasu dnia dzisiejszego nowy numer aktywowany;telefon mobiny
chodzi zawiesza tv box;dtv
chodzi zepsuł pilot blokuje kanały przeskakują kanały;dtv
chodzi została zamontowany pakiety caldery telewizji mojej mamy żarach;dtv
chodzi zrezygnowałam internetu mobilnego dalej płacę;internet mobilny
chodzi faktura przychodziła małpa interia pl moją pocztę;płatności
chodzi tyle telewizję racing potem zadzwonię pracy;dtv
chodzi uaktywnienie kanałów telewizyjnych;dtv
chodzi umowę dokładnie telefon komórkowy;telefon mobiny
chodzi umowę ogólnie internet stacjonarny telewizja;internet stacjonarny
chodzi uruchomienie telewizora;dtv
chodzi usługę tidal premium;tidal
chodzi ustalenie stanu rachunku;saldo
chodzi ustalenie wysokości rachunku;saldo
chodzi ustawienie programów telewizyjnych kupiłem nowy telewizor;dtv
chodzi ustawienie telewizji;dtv
chodzi ustawienie telewizora;dtv
chodzi usterka dekodera;dtv
chodzi usterka dekoderów bloku blokują;dtv
chodzi usterkę dekodera;dtv
chodzi uszkodzenie dekodera;dtv
chodzi uwolnienie kabla skrzynki;umowa
chodzi ogóle połączenia odbiera telewizor ogóle;dtv
chodzi ulicy curie skłodowskiej ogóle programów awaria proszę zrobić;dtv
chodzi rachunku;saldo
chodzi windykacji;windykacja
chodzi wczoraj założono nowy kodeks działa dekoder wczoraj założone nowy działa włączyć telewizji;dtv
chodzi wifi chodzi internet abonamencie;internet stacjonarny
chodzi wifi domowe;internet stacjonarny
chodzi wifi połączenia wifi;internet stacjonarny
chodzi wifi zanik wifi domu;internet stacjonarny
chodzi windykację umowa została zakończona;windykacja
chodzi wizytę osobę miała przyjść umową odłączyć nowy router;internet stacjonarny
chodzi włączenie telefonu komórkowego;telefon mobiny
chodzi włączenie telewizora;dtv
chodzi włożenie karty dekoder;dtv
chodzi wniosek polecenie zapłaty;polecenie zapłaty
chodzi wóz opłat nosie;płatności
chodzi wycofanie wypowiedzenia umowy;rezygnacje
chodzi wydruk miesięcznych przekazów zapłaty;saldo
chodzi wyjaśnienie faktury numer umowy;płatności
chodzi wymianę dekodera kartę problem;dtv
chodzi wymianę dekodera konieczne;dtv
chodzi wymianę dekodera telewizji;dtv
chodzi wymianę dekodera dzwoniłam tydzień temu echa;dtv
chodzi wymianę kanałów zmiana kanału;dtv
chodzi wymianę routera wifi;internet stacjonarny
chodzi wymianę rutera wifi;internet stacjonarny
chodzi wyniosłego przeniesienie;przeniesienie usług
chodzi wypowiedzenie przyjęcie potwierdzenie przyjęcia wypowiedzenia umowy została;rezygnacje
chodzi wypowiedzenie umowy trzeci nowa umowa czym polega chodzi;rezygnacje
chodzi wypowiedzenie umowy świadczenie usług;rezygnacje
chodzi wypowiedzenie umowy telewizja;rezygnacje
chodzi wypowiedzenie umowy zerwanie umowy;rezygnacje
chodzi wyrażenie zgody faktury elektroniczna;płatności
chodzi wyrównanie zadłużenia chyba jakieś zadłużenie;windykacja
chodzi wysłanie blankietu zapłaty miesiąc;saldo
chodzi wysłanie druków opłaty;saldo
chodzi wysłany wniesioną opłatę fakturę błędnie wpisanym numerem faktury;płatności
chodzi wysokość moich miesięcznych rachunków telefon;saldo
chodzi wysokość opłat miesiąc;płatności
chodzi wysokość rachunku;saldo
chodzi wysokość salda;saldo
chodzi wystawienie druków zapłaty usługi vectrze;saldo
chodzi wystawienie faktury kurcze wystawienie faktury internet;płatności
chodzi wystawienie faktury świadczenie usług;płatności
chodzi wystawienie doszła faktura miesiąc;płatności
chodzi wystawienie rachunków faktur tytułem opłacanie abonament;saldo
chodzi wyświetlanie filmów dwór dodatkowe opłaty;saldo
chodzi zablokowane kanały;windykacja
chodzi zablokowanie internetu;windykacja
chodzi zablokowanie numeru zastrzeżonych;telefon mobilny
chodzi zadłużenia koncie;windykacja
chodzi zadłużenie mieszkanie;windykacja
chodzi zadłużenie kwotę parę;windykacja
chodzi zadłużenie odłogi;windykacja
chodzi zadłużenie rachunku;windykacja
chodzi zadłużenie chodzi całkowity;windykacja
chodzi zainstalowanie dekodera;dtv
chodzi zainstalowanie telewizji;dtv
chodzi zainstalowanie fixa telewizor;dtv
chodzi zainstalowanie telewizji orange nazwisko lebioda;dtv
chodzi zainstalowanie wifi chce kod wchodzić;internet stacjonarny
chodzi zakłócenia odbiorze telewizyjnym;dtv
chodzi zakup nowego dekodera podłączenie telewizora mieszkaniu;dtv
chodzi zakup nowego pilota dekodera;dtv
chodzi zakup vod działa;dtv
chodzi zaległą fakturę;płatności
chodzi zaległość;windykacja
chodzi zaległość opłat zaległego rachunku;windykacja
chodzi zaległość zapłaty telewizor;windykacja
chodzi zalogowanie hbo rozrywek problemy;hbo
chodzi zalogowanie hbo;hbo
chodzi założenie dekodera nowego kartę dostępu;dtv
chodzi zapłacenie rachunku zaksięgował;saldo
chodzi zapłacony rachunek dostaję telefony;saldo
chodzi zapłatę faktury zadłużenie;płatności
chodzi zapłatę rachunku wpłynęła wpłata;saldo
chodzi zapłatę należności fakturę;płatności
chodzi zapłatę rachunek;saldo
chodzi zapłatę rachunek zapłacić płatności;saldo
chodzi zapłaty;saldo
chodzi zapytanie telefon stacjonarny;telefon stacjonarny
chodzi zasięg telewizję telewizję;dtv
chodzi zawieszenie dekodera;windykacja
chodzi zawieszenie usługi;windykacja
chodzi zawyżony rachunek;saldo
chodzi zdanie dekodera telewizyjnego;dtv
chodzi zdanie sprzętu zdaniem modemu zdany modem;zwrot sprzętu
chodzi zerwanie promocji zrezygnowanie promocji;rezygnacje
chodzi zerwanie umowy nieścisłość;rezygnacje
chodzi zmianę dekodera k;dtv
chodzi zmianę imienia fakturze;płatności
chodzi zmianę karty dekoder telewizorze telewizorze;dtv
chodzi zmianę modemu poprzedniej termin odwołaliśmy powodu różnych;zmiana terminu wizyty
chodzi zmianę prędkości dzwoniła powiedziała zainstalują nowy router zwiększona prędkość routera;internet stacjonarny
chodzi zmianę systemu telewizji;dtv
chodzi zmianę terminu instalacji przedłużenia umowy;zmiana terminu wizyty
chodzi zmianę terminu jutrzejszej wizyty;zmiana terminu wizyty
chodzi zmianę terminu montażu internetu;zmiana wizyty technika
chodzi zmianę papierowej faktury elektroniczną;płatności
chodzi zmiany kanału;dtv
chodzi zrezygnowanie przejścia technika poprawki telewizor chciałam zrezygnować przyszedł przyszedł;dtv
chodzi zwrot nadpłaty trzynastego;saldo
chodzi zwrot sprzęt urządzenia abonamenckiego;zwrot sprzętu
chodzi zwrot sprzętu rozwiązaniu umowy;zwrot sprzętu
chodzi zwrot sprzętu umowie;zwrot sprzętu
chodzi zwrot sprzętu zapłaciłam dostałam powiadomienie zaległa;zwrot sprzętu
chodzi zwrot urządzenia abonamenckiego;zwrot sprzętu
chodzi zwrot urządzenia abonenckiego;zwrot sprzętu
chodzi zwrotu sprzętu;zwrot sprzętu
chodzi programów telewizji bystra;dtv
chodzi ostatnio otrzymaną fakturę korektę;płatności
chodzi prostu fakturę którą ostatnio dostałam wiem wysoka kwota wyszłam sprawdzić;płatności
chodzi prostu telewizję kablówki godziny szesnastej wczorajszego dnia;dtv
chodzi proszę pilota szwankuje pilot mieszkam świercze ab chwili zamknięta;dtv
chodzi sprawa rachunkami;płatności
chodzi chodzi zapłatę miesięczną;telefon mobilny
chodzi rachunku płatności;saldo
chodzi tvn telewizji radom;dtv
chodzi bloczki płatność dostaję czasu powinienem dostać płacić;saldo
chodzi rachunkami;płatności
chodzi programów telewizorze;dtv
chodzi odbiera dekoder;dtv
chodzi ulicy sejmowej sygnału telewizji kablowej tygodnia czasu;dtv
chodzi telewizji drugi;dtv
chodzi telewizor innego pokoju przenieśli kable połączy dni;dtv
chodzicie budzie przychodzi klubu rachunek zapłaty końca miesiąca rachunek proszę odpowiedź;saldo
chodził wczoraj działa dekoder;dtv
chodził wifi;internet stacjonarny
chodziło zwrot sprzętu modyfikacje umowie;zwrot sprzętu
chodziło książeczkę opłat;płatności
chodziło dekoder rozregulował mogę włączyć telewizor kanałów;dtv
chodziło rezygnacji umowy plan super box;rezygnacje
chodziło zwrot dekodera;zwrot sprzętu
chodziło wifi domowe;internet stacjonarny
chodziło wifi domu;internet stacjonarny
chodziło windykację;windykacja
chodź wozu stację premium podstawowy chyba kojarzy premium wiedzy kanałów wiem;dtv
chodź internet internet stacjonarny;internet stacjonarny
chodź prostu internetu telefonu domowego;internet stacjonarny
chodź wyjaśnić sprawę płacenia rachunku;saldo
chodźmy zadłużenie przedłużenie;windykacja
chodźmy techniczne chyba dekoder wysiadł znam telewizor odbiera pisze usterki dekodera dawno;dtv
chodźmy proszę rozmowę kompetentnym opłat abonamentowych;płatności
chodźmy telewizja obrazu;dtv
cholernie działa pójdę urzędu miasta samochód konsument zdaje spytał załatwić dekoder grał;dtv
sumie chodzi opłatę opłatę opłatę zerwanie warunków umowy;rezygnacje
zepsutego dekodera;dtv
chromowa rachunku;saldo
chwili dekoder włączony wcześniej dzwoniłam dekoder włączony proszę telewizor gra wiem zrobić dziesiątej godzinie;dtv
chwili odbierać telewizji;dtv
chyba kwartał przysyłacie faktury zapłacić razy powtarzał macie byle telefon popsute;płatności
chyba chodzi nawalił pilot dekodera dowiedzieć możliwość wymiany chwilę osada nowy samego pilota;dtv
chyba dekoder działa;dtv
chyba rachunki przyszły starą umowę zrobić opłacić;saldo
chyba chciałam zapytać płońsku telewizja;dtv
chyba żadnego zadłużenia syn reguluje sim słupowiec słupskiem;windykacja
chyba faktur dzwonię faktur naliczony podwójnie faktury przyszły faktury dawno zapłacone;płatności
chyba wiem wydarzyło internetu;internet stacjonarny
chyba popsuł dekoder;dtv
chyba przeniosłem faktury;płatności
chyba stacjonarnego;internet stacjonarny
chyba stacjonarny;internet stacjonarny
chyba telewizja telewizja;dtv
chyba telewizji;dtv
chyba telewizora internetu;dtv
chyba wifi;internet stacjonarny
chyba wyłącza telewizor dekoder dzwonię pękowiec króliczy wojska polskiego szewna nazwisko szydełko;dtv
chyba znany salda;saldo
telewizja kablowa;dtv
chciałam zapytać dostałam pory faktury miesiąca otrzymamy trzynastego;płatności
dostałem umowy świadczenia usług świadczenia usług telefon komórkowy;telefon mobiny
awaria telewizji braniewie;dtv
zadłużenie;windykacja
dekodery waszej firmy zwrócić kończy umowa;zwrot sprzętu
telefon komórkowy;telefon mobilny
rozłączy rachunek;saldo
telewizor chodzić anteny;dtv
ciał telewizję;dtv
ciągle sygnału;dtv
ciągły kontakt telefoniczny;skarga
cicho telewizor telewizora;dtv
ciekawa jakiegoś zadłużenia dopiero wyszłam szpitala całkowicie;windykacja
cieniu pajdaka sympatyczna proszę opłacić rachunek miesiące;saldo
cieszę aneksu nabyć kwota dostałam fakturę większą kwotę chciałam zapytać różnica;płatności
cieszmy faktury zgadzają;płatności
chcesz rozmiarem porozmawiać telewizji;dtv
windykacji proszę;windykacja
ciota zamów modemu wiem domu internetu;internet stacjonarny
ciszę stacjonarnego;internet stacjonarny
ciśnienia zachowania tragicznego pracownika miałam zgłoszoną wymiana dekodera uszkodzony;dtv
cmentarnego internetu stacjonarnego;internet stacjonarny
cmentarnego internetu stacjonarnego internetu stacjonarnego jebanego;internet stacjonarny
wejdzie stanowa telewizja;dtv
chce mówić;dtv
chodzi przeniesienie przeniesienie usług telefon;przeniesienie usług
dotyczy internetu stacjonarnego podejmie;internet stacjonarny
dotyczy internetu wifi;internet stacjonarny
dotyczy salda;saldo
powiedzieć telewizji;dtv
zrobić motor przyciskać;dtv
grane weź klawiaturę wciśnij;dtv
telewizję internet odwołuję wizyty technika;dtv
zrobić dekoder zrobić stary dekoder muszę wymienić działa;dtv
masz myśli mówiąc internet stacjonarny;internet stacjonarny
faktura opłaty faktury;płatności
mówi wiem zerwanie umowy zerwanie umowy;rezygnacje
niektórzy rachunku małysiaka rachunku;saldo
opłaty;saldo
chce porozmawiać dostałem maile smsa dopłacić parę;dtv
porozmawiać odnośnie cesji;cesja
powinnam takiej sytuacji zrobić najprawdopodobniej rozwiązać umowę;rezygnacje
robić tanio panie chichot słychać halo rozmawiać saldzie;saldo
dzieje którą odbiorem telewizji sześćsetlecia bloku wieczór wczoraj noc odbioru;dtv
dzieje dekoderem;dtv
dzieje tą stacją telewizję kablową;dtv
dzieje telewizją oglądać;dtv
dzieje telewizją ulicy okrzei programu;dtv
dzieje tymi telewizorami odbierać dziesięcioletni telewizor;dtv
telewizji telewizji;dtv
stacjonarne;internet stacjonarny
rejestracji hbo;hbo
dziadostwo internet domowy;internet stacjonarny
znaczy dni telewizji płaciła ogóle;dtv
telewizji antenie;dtv
zadłużeniu;windykacja
wyprawiacie programami oglądać telewizji;dtv
telefonem telefonem stacjonarnym;telefon stacjonarny
głupie rachunku;saldo
głupoty telewizor;dtv
znaczy problem telewizorem chce głosu telewizory możecie;dtv
znaczy wiem rachunku przedłużenie przedłużenia zmiany prostu miejsca wiem;saldo
zrezygnowałem przeprowadzam wyprowadzam dekoder odczytać;dtv
zrobić bym chciał zrezygnować;rezygnacje
cofnięcie wypowiedzenia;rezygnacje
połączył człowiekiem rozumie przeniesienia usług;przeniesienie usług
